,site_url,name
66,"https://www.investing.com/equities/daikin-industries,-ltd.-historical-data","Daikin Industries, Ltd."
67,"https://www.investing.com/equities/dainippon-screen-mfg.-co.,-ltd.-historical-data","Dainippon Screen Mfg. Co., Ltd."
68,"https://www.investing.com/equities/tobu-railway-co.,-ltd.-historical-data","Tobu Railway Co., Ltd."
69,"https://www.investing.com/equities/asahi-group-holdings,-ltd.-historical-data","Asahi Group Holdings, Ltd."
70,https://www.investing.com/equities/terumo-corp.-historical-data,Terumo Corp.
71,https://www.investing.com/equities/nsk-ltd.-historical-data,NSK Ltd.
72,https://www.investing.com/equities/canon-inc.-historical-data,Canon Inc
73,https://www.investing.com/equities/tokyu-corp.-historical-data,Tokyu Corp.
74,"https://www.investing.com/equities/kirin-holdings-co.,-ltd.-historical-data","Kirin Holdings Co., Ltd."
75,"https://www.investing.com/equities/daiichi-sankyo-co.,-ltd.-historical-data","Daiichi Sankyo Co., Ltd."
76,https://www.investing.com/equities/ntn-corp.-historical-data,NTN Corp.
77,"https://www.investing.com/equities/ricoh-co.,-ltd.-historical-data","Ricoh Co., Ltd."
78,"https://www.investing.com/equities/odakyu-electric-railway-co.,-ltd.-historical-data","Odakyu Electric Railway Co., Ltd."
79,https://www.investing.com/equities/takara-holdings-inc.-historical-data,Takara Holdings Inc.
80,https://www.investing.com/equities/yahoo-japan-corp.-historical-data,Z Holdings Corp
81,https://www.investing.com/equities/jtekt-corp.-historical-data,JTEKT Corp.
82,"https://www.investing.com/equities/citizen-holdings-co.,-ltd.-historical-data","Citizen Holdings Co., Ltd."
83,https://www.investing.com/equities/keio-corp.-historical-data,Keio Corp.
84,https://www.investing.com/equities/sojitz-corp.-historical-data,Sojitz Corp.
85,https://www.investing.com/equities/trend-micro-inc.-historical-data,Trend Micro Inc.
86,"https://www.investing.com/equities/minebea-co.,-ltd.-historical-data",Minebea Mitsumi Inc
87,"https://www.investing.com/equities/toppan-printing-co.,-ltd.-historical-data","Toppan Printing Co., Ltd."
88,"https://www.investing.com/equities/keisei-electric-railway-co.,-ltd.-historical-data","Keisei Electric Railway Co., Ltd."
89,https://www.investing.com/equities/kikkoman-corp.-historical-data,Kikkoman Corp.
